Index	Time Elapsed(ms)	Particle Count	Dispatch Duration(ms)	Draw Duration(ms)	Frame Time(ms)	VRAM Usage(MB)	34.1484
181	9.24712	23296	3.87354	0.4328	4.75458	
182	9.2985	23424	4.16109	0.438016	4.79661	
183	9.35258	23552	4.17504	0.441312	4.84467	
184	9.40413	23680	4.20694	0.44352	4.89571	
185	9.45832	23808	4.24272	0.445952	4.94352	
186	9.51061	23936	4.22787	0.44768	4.995	
187	9.56163	24064	4.24698	0.450368	5.04864	
188	9.61646	24192	4.2663	0.451936	5.10333	
189	9.66979	24320	4.29427	0.454688	5.153	
190	9.72184	24448	4.26269	0.450336	5.20099	
191	9.77275	24576	4.75722	0.4512	5.25109	
192	9.8275	24704	4.31046	0.452736	5.28991	
193	9.88078	24832	4.32778	0.455264	5.33064	
194	9.93293	24960	4.42349	0.462944	5.37729	
195	9.98504	25088	4.95824	0.465376	5.41639	
196	10.04	25216	4.73603	0.467648	5.46568	
197	10.0922	25344	4.75072	0	0	
